2018/7/10;220;385;67;525;602;12361;580;185.415
2018/7/11;220;385;67;525;602;12342;517;185.13
2018/7/12;220;385;67;525;602;12340;502;185.1
2018/7/13;220;385;67;525;602;12335;518;185.025
2018/7/14;220;385;67;525;602;12335;550;185.025
2018/7/15;220;385;67;525;602;12327;535;184.905
2018/2/12;219;384;67;531;595;67902;1162;543.22
2018/2/13;219;384;67;531;595;62536;1084;500.29
2018/2/14;219;384;67;531;595;73056;1270;584.45
2018/2/15;219;384;67;531;595;71944;1228;575.55
2018/2/16;219;384;67;531;595;55260;1008;442.08
2018/2/17;219;384;67;531;595;56326;1044;450.61
2018/2/18;219;384;67;531;595;59092;1046;472.74
2018/2/19;219;384;67;531;595;58730;1022;469.84
2018/2/20;219;384;67;531;595;61250;1070;490.00
2018/2/21;219;384;67;531;595;82722;1620;661.78
2018/2/22;219;384;67;531;595;90966;1736;727.73
2018/2/23;219;384;67;531;595;35384;690;283.07
2018/2/24;219;384;67;531;595;37230;686;297.84
2018/2/25;219;384;67;531;595;32728;610;261.82
2018/2/26;219;384;67;531;595;39720;686;317.76
2018/2/27;219;384;67;531;595;16338;304;130.70
2018/2/28;219;384;67;531;595;16528;310;132.22
2018/3/1;219;384;67;531;595;16722;296;133.78
2018/3/2;219;384;67;531;595;16232;276;129.86
2018/3/3;219;384;67;531;595;17262;312;138.10
2018/3/4;219;384;67;531;595;16738;292;133.90
2018/2/12;219;384;67;529;596;14252;236;171.02
2018/2/13;219;384;67;529;596;16852;274;202.22
2018/2/14;219;384;67;529;596;14936;262;179.23
2018/2/15;219;384;67;529;596;15506;294;186.07
2018/2/16;219;384;67;529;596;15264;256;183.17
2018/2/17;219;384;67;529;596;14430;262;173.16
2018/2/18;219;384;67;529;596;12768;198;153.22
2018/2/19;219;384;67;529;596;76525;3007;918.30
2018/2/20;219;384;67;529;596;10033;388;120.40
2018/2/21;219;384;67;529;596;49199;401;590.39
2018/2/22;219;384;67;529;596;79247;3010;950.96
2018/2/23;219;384;67;529;596;10022;416;120.26
2018/2/24;219;384;67;529;596;38267;350;459.20
2018/2/25;219;384;67;529;596;79059;3011;948.71
2018/2/26;219;384;67;529;596;10031;395;120.37
2018/2/27;219;384;67;529;596;26010;200;312.12
2018/2/28;219;384;67;529;596;71360;3003;856.32
2018/3/1;219;384;67;529;596;10032;378;120.38
2018/3/2;219;384;67;529;596;24331;200;291.97
2018/3/3;219;384;67;529;596;56629;2009;679.55
2018/3/4;219;384;67;529;596;10041;557;120.49
2018/2/12;219;384;67;525;597;24831;152;372.47
2018/2/13;219;384;67;525;597;56174;2006;842.61
2018/2/14;219;384;67;525;597;10035;550;150.53
2018/2/15;219;384;67;525;597;31471;153;472.07
2018/2/16;219;384;67;525;597;57496;2007;862.44
2018/2/17;219;384;67;525;597;10047;628;150.71
2018/2/18;219;384;67;525;597;35000;150;525.00
2018/2/19;219;384;67;525;597;52315;2005;784.73
2018/2/20;219;384;67;525;597;10040;704;150.60
2018/2/21;219;384;67;525;597;27611;121;414.17
2018/2/22;219;384;67;525;597;48797;2011;731.96
2018/2/23;219;384;67;525;597;10034;685;150.51
2018/2/24;219;384;67;525;597;43364;201;650.46
2018/2/25;219;384;67;525;597;123017;5008;1845.26
2018/2/26;219;384;67;525;597;20047;1251;300.71
2018/2/27;219;384;67;525;597;6039;148;90.59
2018/2/28;219;384;67;525;597;49264;202;738.96
2018/3/1;219;384;67;525;597;124428;5008;1866.42
2018/3/2;219;384;67;525;597;20052;1260;300.78
2018/3/3;219;384;67;525;597;15061;428;225.92
2018/3/4;219;384;67;525;597;127605;5009;1914.08
2018/2/12;219;384;67;527;598;30068;1745;451.02
2018/2/13;219;384;67;527;598;15070;289;226.05
2018/2/14;219;384;67;527;598;89818;3607;1347.27
2018/2/15;219;384;67;527;598;30053;1613;450.80
2018/2/16;219;384;67;527;598;15203;296;228.05
2018/2/17;219;384;67;527;598;86099;3604;1291.49
2018/2/18;219;384;67;527;598;30050;1511;450.75
2018/2/19;219;384;67;527;598;15033;316;225.50
2018/2/20;219;384;67;527;598;92325;4403;1384.88
2018/2/21;219;384;67;527;598;30062;1232;450.93
2018/2/22;219;384;67;527;598;15171;247;227.57
2018/2/23;219;384;67;527;598;89682;4012;1345.23
2018/2/24;219;384;67;527;598;30030;1578;450.45
2018/2/25;219;384;67;527;598;15087;264;226.31
2018/2/26;219;384;67;527;598;86221;3613;1293.32
2018/2/27;219;384;67;527;598;30111;1212;451.67
2018/2/28;219;384;67;527;598;20123;376;301.85
2018/3/1;219;384;67;527;598;114745;5013;1721.18
2018/3/2;219;384;67;527;598;50055;1940;750.83
2018/3/3;219;384;67;527;598;20080;536;301.20
2018/3/4;219;384;67;527;598;135008;5221;2025.12
